Type,ID,Vendor,Title,Price,Image,Link
Graphics Cards,416,MSI,MSI GeForce RTX™ 5070 GAMING TRIO OC 12GB GDDR7 192-bit Graphics Card,"₱43,700.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5070-GAMING-TRIO-OC-12GB-GDDR7-192BIT-1.jpg?v=1744253205&width=1,/products/msi-geforce-rtx-5070-gaming-trio-oc-12gb-gddr7-192-bit-graphics-card?_pos=13&_sid=d65de6fb9&_ss=r
Graphics Cards,417,Asus,ASUS Dual Radeon™ RX9060XT 8G GDDR6 128-bit Graphics Card,"₱22,360.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX9060XT-DUAL-8GB-GDDR6-128BIT-1.jpg?v=1750040904&width=1,/products/asus-dual-radeon-rx9060xt-8g-gddr6-128-bit-graphics-card?_pos=14&_sid=d65de6fb9&_ss=r
Graphics Cards,418,MSI,MSI GeForce RTX™ 3060 VENTUS 2X OC 12GB GDDR6 192-bit Graphics Card,"₱19,220.00",//pcx.com.ph/cdn/shop/files/VC-MSIRTX3060VENTUS2XOC12GBGDDR6192BIT1.jpg?v=1756193653&width=1,/products/msi-geforce-rtx-3060-ventus-2x-oc-12gb-gddr6-192-bit-graphics-card?_pos=15&_sid=d65de6fb9&_ss=r
Graphics Cards,419,Gigabyte,GIGABYTE GeForce RTX™ 5060 GAMING OC 8GB GDDR7 128-bit Graphics Card,"₱22,650.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5060-GAMING-OC-8GB-GDDR7-128BIT-1.jpg?v=1748829962&width=1,/products/gigabyte-geforce-rtx-5060-gaming-oc-8gb-gddr7-128-bit-graphics-card?_pos=16&_sid=d65de6fb9&_ss=r
Graphics Cards,420,Inno3D,INNO3D GeForce RTX™ 5050 TWIN X2 8GB GDDR6 128-bit Graphics Card,"₱17,000.00",//pcx.com.ph/cdn/shop/files/PCXTemplateWithTAIEX3.jpg?v=1753069833&width=1,/products/inno3d-geforce-rtx-5050-twin-x2-8gb-gddr6-128-bit-graphics-card?_pos=17&_sid=d65de6fb9&_ss=r
Graphics Cards,421,MSI,MSI GeForce RTX™ 5070 SHADOW 2X OC 12GB GDDR7 192-bit Graphics Card,"₱39,300.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5070-SHADOW-2X-OC-12GB-GDDR7-192BIT-1.jpg?v=1745477879&width=1,/products/msi-geforce-rtx-5070-shadow-2x-oc-12gb-gddr7-192-bit-graphics-card?_pos=18&_sid=d65de6fb9&_ss=r
Graphics Cards,422,Asus,ASUS ROG Astral GeForce RTX™ 5090 OC Edition 32GB GDDR7 512-bit Graphics Card,"₱198,720.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5090-ROG-ASTRAL-32GB-GDDR7-512BIT-1.jpg?v=1741247817&width=1,/products/asus-rog-astral-geforce-rtx-5090-oc-edition-32gb-gddr7-512-bit-graphics-card?_pos=19&_sid=d65de6fb9&_ss=r
Graphics Cards,423,ASRock,ASROCK AMD Radeon™ RX 9070 XT Taichi OC 16GB GDDR6 256-bit Graphics Card,"₱54,300.00",//pcx.com.ph/cdn/shop/files/VC-ASROCK-RX9070XT-TAICHI-OC-16GB-GDDR6-256BIT-1_df78ca5e-7ff6-47de-a3b4-78109ee0003c.jpg?v=1748833968&width=1,/products/asrock-amd-radeon-rx-9070-xt-taichi-oc-16gb-gddr6-256-bit-graphics-card?_pos=20&_sid=d65de6fb9&_ss=r
Graphics Cards,424,Asus,ASUS Dual Radeon™ RX 6500 XT V2 OC Edition 4GB GDDR6 64-bit Graphics Card,"₱9,340.01",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX6500XT-V2-OC-4GB-GDDR6-64BIT-1.jpg?v=1748848400&width=1,/products/asus-dual-radeon-rx-6500-xt-v2-oc-edition-4gb-gddr6-64-bit-graphics-card?_pos=21&_sid=d65de6fb9&_ss=r
Graphics Cards,425,MSI,MSI GeForce RTX™ 5060 SHADOW 2X OC 8GB GDDR7 128-bit Graphics Card,"₱19,800.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5060-SHADOW-2X-OC-8GB-GDDR7-128BIT-1.jpg?v=1750904471&width=1,/products/msi-geforce-rtx-5060-shadow-2x-oc-8gb-gddr7-128-bit-graphics-card?_pos=22&_sid=d65de6fb9&_ss=r
Graphics Cards,426,Sapphire,SAPPHIRE NITRO+ AMD Radeon™ RX 9060 XT 16GB GDDR6 Graphics Card,"₱28,600.00",//pcx.com.ph/cdn/shop/files/VC-SAPPHIRERX9060XTNITROGAMINGOC16GBGDDR61.jpg?v=1755154436&width=1,/products/sapphire-nitro-amd-radeon-rx-9060-xt-16gb-gddr6-graphics-card?_pos=24&_sid=d65de6fb9&_ss=r
Graphics Cards,427,Gigabyte,GIGABYTE GeForce RTX™ 5070 WINDFORCE OC SFF 12GB GDDR7 192-bit Graphics Card,"₱40,700.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5070-WINDFORCE-OC-SFF-12GB-GDDR7-1.jpg?v=1746408265&width=1,/products/gigabyte-geforce-rtx-5070-windforce-oc-sff-12gb-gddr7-192-bit-graphics-card?_pos=25&_sid=d65de6fb9&_ss=r
Graphics Cards,428,Inno3D,INNO3D GeForce RTX™ 3060 TWIN X2 Non-OC LHR 12GB GDDR6 192-bit Graphics Card,"₱16,100.00",//pcx.com.ph/cdn/shop/files/1.VC-INNO3D-RTX3060-TWIN-X2-NON-OC-LHR-12GB-GDDR6.jpg?v=1695707724&width=1,/products/inno3d-geforce-rtx-3060-twin-x2-non-oc-lhr-12gb-gddr6-192-bit-graphics-card?_pos=26&_sid=d65de6fb9&_ss=r
Graphics Cards,429,Galax,GALAX GeForce RTX™ 5060 Ti 1-Click OC 16GB GDDR7 128-bit Graphics Card,"₱31,650.00",//pcx.com.ph/cdn/shop/files/VC-GALAX-RTX5060TI-1-CLICK-OC-16GB-GDDR7-128BIT-1.jpg?v=1749433454&width=1,/products/galax-geforce-rtx-5060-ti-1-click-oc-16gb-gddr7-128-bit-graphics-card?_pos=27&_sid=d65de6fb9&_ss=r
Graphics Cards,430,Inno3D,INNO3D GeForce RTX™ 3050 6GB TWIN X2 GDDR6 96-bit Graphics Card,"₱10,250.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX3050-6GB-TWIN-X2-GDDR6-96BIT_dcc3767c-314b-4436-a070-00a1d41f8342.jpg?v=1752499601&width=1,/products/inno3d-geforce-rtx-3050-6gb-twin-x2-gddr6-96-bit-graphics-card?_pos=28&_sid=d65de6fb9&_ss=r
Graphics Cards,431,Gigabyte,GIGABYTE GeForce RTX™ 5070 Ti EAGLE OC 16GB GDDR7 256-bit Graphics Card,"₱70,750.01",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5070TI-EAGLE-OC-16GB-GDDR7-256BIT-1.jpg?v=1740191369&width=1,/products/gigabyte-geforce-rtx-5070-ti-eagle-oc-16gb-gddr7-256-bit-graphics-card?_pos=29&_sid=d65de6fb9&_ss=r
Graphics Cards,432,Gigabyte,GIGABYTE GeForce RTX™ 5060 EAGLE OC ICE 8GB GDDR7 128-bit Graphics Card,"₱22,050.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5060-EAGLE-ICE-OC-8GB-GDDR7-128BIT-1.jpg?v=1748829187&width=1,/products/gigabyte-geforce-rtx-5060-eagle-oc-ice-8gb-gddr7-128-bit-graphics-card?_pos=30&_sid=d65de6fb9&_ss=r
Graphics Cards,433,MSI,MSI GeForce RTX™  3050 VENTUS 2X 8GB GDDR6 OCV1 128-bit Graphics Card,"₱13,200.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX3050-VENTUS-2X-OCV1-8GB-GDDR6-128BIT-1.jpg?v=1709867488&width=1,/products/msi-geforce-rtx-3050-ventus-2x-8gb-gddr6-ocv1-128-bit-graphics-card?_pos=31&_sid=d65de6fb9&_ss=r
Graphics Cards,434,Galax,GALAX GeForce RTX™ 5080 EX Gamer 1-Click OC 16GB GDDR7 256-bit Graphics Card,"₱81,900.00",//pcx.com.ph/cdn/shop/files/VC--GALAX-RTX5080-EX-GAMER-OC-16GB-GDDR7-256BIT-1.jpg?v=1749438596&width=1,/products/galax-geforce-rtx-5080-ex-gamer-1-click-oc-16gb-gddr7-256-bit-graphics-card?_pos=32&_sid=d65de6fb9&_ss=r
Graphics Cards,435,MSI,MSI GeForce RTX™ 5070 Ti SHADOW 3X OC 16GB GDDR7 256-bit Graphics Card,"₱53,600.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5070TI-SHADOW-3X-OC-16GB-GDDR7-256BIT-1.jpg?v=1745479001&width=1,/products/msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-graphics-card?_pos=33&_sid=d65de6fb9&_ss=r
Graphics Cards,436,Asus,ASUS ROG Astral LC OC Edition GeForce RTX™ 5090 32GB GDDR7 512-bit Graphics Card,"₱228,030.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5090-ROG-ASTRAL-LC-32GB-GDDR7-512BIT-1.jpg?v=1747459298&width=1,/products/asus-rog-astral-lc-oc-edition-geforce-rtx-5090-32gb-gddr7-512-bit-graphics-card?_pos=34&_sid=d65de6fb9&_ss=r
Graphics Cards,437,Asus,ASUS GT1030-SL 2GB BRK GDDR5 64-bit Graphics Card,"₱4,350.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-GT1030-SL-2GB-BRK-GDDR5-64BIT-1.jpg?v=1698454871&width=1,/products/asus-gt1030-sl-2gb-brk-gddr5-64-bit-graphics-card?_pos=35&_sid=d65de6fb9&_ss=r
Graphics Cards,438,Gigabyte,GIGABYTE Radeon™ RX 9060 XT GAMING OC 8GB GDDR6 128-bit Graphics Card,"₱22,250.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RX9060XT-GAMING-OC-8GB-GDDR6-128BIT-1.jpg?v=1750039619&width=1,/products/gigabyte-radeon-rx-9060-xt-gaming-oc-8gb-gddr6-128-bit-graphics-card?_pos=36&_sid=d65de6fb9&_ss=r
Graphics Cards,439,MSI,MIS GeForce RTX™ 5080 VANGUARD SOC 16GB GDDR7 256-bit Graphics Card,"₱88,200.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5080-VANGUARD-SOC-16GB-GDDR7-256BIT-1.jpg?v=1743559741&width=1,/products/mis-geforce-rtx-5080-vanguard-soc-16gb-gddr7-256-bit-graphics-card?_pos=37&_sid=d65de6fb9&_ss=r
Graphics Cards,440,Sapphire,SAPPHIRE AMD Radeon™ RX 9060 XT PULSE GAMING OC 16GB GDDR6 128-bit Graphics Card,"₱25,300.00",//pcx.com.ph/cdn/shop/files/VC-SAPPHIRERX9060XTGAMINGOC16GBGDDR6128BIT1.jpg?v=1753430464&width=1,/products/sapphire-amd-radeon-rx-9060-xt-pulse-gaming-oc-16gb-gddr6-128-bit-graphics-card?_pos=38&_sid=d65de6fb9&_ss=r
Graphics Cards,441,Inno3D,INNO3D GeForce RTX™ 5080 X3 OC 16GB GDDR7 256-bit Graphics Card,"₱83,150.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5080-X3-OC-16GB-GDDR7-256BIT-1.jpg?v=1749439032&width=1,/products/nno3d-geforce-rtx-5080-x3-oc-16gb-gddr7-256-bit-graphics-card?_pos=39&_sid=d65de6fb9&_ss=r
Graphics Cards,442,Gigabyte,GIGABYTE GeForce RTX™ 5070 Ti Gaming OC 16GB GDDR7 256-bit Graphics Card,"₱74,450.01",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5070TI-GAMING-OC-16GB-GDDR7-256BIT-1.jpg?v=1740190389&width=1,/products/gigabyte-geforce-rtx-5070-ti-gaming-oc-16gb-gddr7-256-bit-graphics-card?_pos=40&_sid=d65de6fb9&_ss=r
Graphics Cards,443,Gigabyte,GIGABYTE GeForce RTX™  3050 WINDFORCE OC V2 8G GDDR6 128-bit Graphics Card,"₱12,900.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX3050-WINDFORCE-OC-V2-8GB-GDDR6-128B-1.jpg?v=1705475657&width=1,/products/gigabyte-geforce-rtx-3050-windforce-oc-v2-8g-gddr6-128-bit-graphics-card?_pos=41&_sid=d65de6fb9&_ss=r
Graphics Cards,444,Inno3D,INNO3D GeForce RTX™ 5060 TWIN X2 OC 8GB GDDR7 128-bit Graphics Card,"₱22,030.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5060-TWIN-X2-OC-8GB-GDDR7-128BIT-1.jpg?v=1747968829&width=1,/products/inno3d-geforce-rtx-5060-twin-x2-oc-8gb-gddr7-128-bit-graphics-card?_pos=42&_sid=d65de6fb9&_ss=r
Graphics Cards,445,MSI,MSI GeForce RTX™ 5080 VANGUARD SOC LAUNCH EDITION 16GB GDDR7 256-bit Graphics Card,"₱88,200.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5080-VANGUARD-SLE-16GB-GDDR7-256BIT-1.jpg?v=1741320397&width=1,/products/msi-geforce-rtx-5080-vanguard-soc-launch-edition-16gb-gddr7-256-bit-graphics-card?_pos=43&_sid=d65de6fb9&_ss=r
Graphics Cards,446,Inno3D,INNO3D GeForce RTX™  3050 TWIN X2 OC V2 8GB GDDR6 128-bit Graphics Card,"₱12,450.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX3050-TWIN-X2-OC-V2-8GB-GDDR6-128BIT-1.jpg?v=1711076329&width=1,/products/inno3d-geforce-rtx-3050-twin-x2-oc-v2-8gb-gddr6-128-bit-graphics-card?_pos=44&_sid=d65de6fb9&_ss=r
Graphics Cards,447,Gigabyte,GIGABYTE GeForce RTX™ 5060 WINDFORCE 8GB GDDR7 128-bit Graphics Card,"₱20,900.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5060-WINDFORCE-8GB-GDDR7-128BIT-1.jpg?v=1748223046&width=1,/products/gigabyte-geforce-rtx-5060-windforce-8gb-gddr7-128-bit-graphics-card?_pos=45&_sid=d65de6fb9&_ss=r
Graphics Cards,448,Inno3D,INNO3D GeForce RTX™  4060 TWIN X2 NON-OC 8GB GDDR6 128-bit Graphics Card,"₱18,350.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX4060-TWIN-X2-NON-OC-8GB-GDDR6-128BIT-1.jpg?v=1705541661&width=1,/products/nno3d-geforce-rtx-4060-twin-x2-non-oc-8gb-gddr6-128-bit-graphics-card?_pos=46&_sid=d65de6fb9&_ss=r
Graphics Cards,449,Gigabyte,GIGABYTE Radeon™ RX 9070 Gaming OC 16GB GDDR6 256-bit Graphics Card,"₱43,700.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTERX9070GAMINGOC16GBGDDR6256BIT3.jpg?v=1754967163&width=1,/products/gigabyte-radeon-rx-9070-gaming-oc-16gb-gddr6-256-bit-graphics-card?_pos=47&_sid=d65de6fb9&_ss=r
Graphics Cards,450,Asus,ASUS TUF Gaming Radeon™ RX 9070 OC Edition 16GB GDDR6 256-bit Graphics Card,"₱51,650.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX9070-TUF-GAMING-OC-16GB-GDDR6-256BIT-1.jpg?v=1741662858&width=1,/products/asus-tuf-gaming-radeon-rx-9070-oc-edition-16gb-gddr6-256-bit-graphics-card?_pos=48&_sid=d65de6fb9&_ss=r
Graphics Cards,451,Asus,ASUS GeForce® GTX 1650 DUAL OC V2 4GB GDDR6 128-bit Graphics Card,"₱9,000.00",//pcx.com.ph/cdn/shop/files/1.VC-ASUS-GTX1650-DUAL-OC-V2-4GB-GDDR6-128BIT.jpg?v=1694481023&width=1,/products/asus-geforce-gtx-1650-dual-oc-v2-4gb-gddr6-128-bit-graphics-card?_pos=49&_sid=d65de6fb9&_ss=r
Graphics Cards,452,Galax,GALAX GeForce RTX™ 5070 EX Gamer 1-Click OC 12GB GDDR7 192-bit Graphics Card,"₱47,200.00",//pcx.com.ph/cdn/shop/files/VC-GALAX-RTX5070-EX-GAMER-OC-12GB-GDDR7-192BIT-1.jpg?v=1749436695&width=1,/products/galax-geforce-rtx-5070-ex-gamer-1-click-oc-12gb-gddr7-192-bit-graphics-card?_pos=50&_sid=d65de6fb9&_ss=r
Graphics Cards,453,Gigabyte,GIGABYTE GeForce RTX™ 5060 WINDFORCE OC 8GB GDDR7 128-bit Graphics Card,"₱21,400.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5060-WINDFORCE-OC-8GB-GDDR7-128BIT-1.jpg?v=1747966213&width=1,/products/gigabyte-geforce-rtx-5060-windforce-oc-8gb-gddr7-128-bit-graphics-card?_pos=51&_sid=d65de6fb9&_ss=r
Graphics Cards,454,Asus,ASUS PRIME GeForce RTX™ 5060 OC Edition 8GB GDDR7 128-bit Graphics Card,"₱24,550.00",//pcx.com.ph/cdn/shop/files/VC-ASUS--RTX5060-PRIME-OC-8GB-GDDR7-128BIT-1.jpg?v=1747967954&width=1,/products/asus-prime-geforce-rtx-5060-oc-edition-8gb-gddr7-128-bit-graphics-card?_pos=52&_sid=d65de6fb9&_ss=r
Graphics Cards,455,Asus,ASUS PRIME GeForce RTX™ 5070 OC Edition 12GB GDDR7 192-bit Graphics Card,"₱43,000.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5070-PRIME-OC-12GB-GDDR7-192BIT-1.jpg?v=1741661097&width=1,/products/asus-prime-geforce-rtx-5070-oc-edition-12gb-gddr7-192-bit-graphics-card?_pos=53&_sid=d65de6fb9&_ss=r
Graphics Cards,456,MSI,MSI GeForce RTX™ 5070 VANGUARD SOC 12GB GDDR7 192-bit Graphics Card,"₱51,900.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5070-VANGUARD-SOC-12GB-GDDR7-192BIT-1.jpg?v=1747642821&width=1,/products/msi-geforce-rtx-5070-vanguard-soc-12gb-gddr7-192-bit-graphics-card?_pos=54&_sid=d65de6fb9&_ss=r
Graphics Cards,457,Sapphire,SAPPHIRE AMD Radeon™ RX 9060 XT PURE GAMING OC 16GB GDDR6 128-bit Graphics Card,"₱26,450.00",//pcx.com.ph/cdn/shop/files/VC-SAPPHIRERX9060XTPUREGAMINGOC16GBGDDR61.jpg?v=1756191558&width=1,/products/sapphire-amd-radeon-rx-9060-xt-pure-gaming-oc-16gb-gddr6-128-bit-graphics-card?_pos=55&_sid=d65de6fb9&_ss=r
Graphics Cards,458,Asus,ASUS Prime Radeon™ RX 9060 XT OC Edition 16GB GDDR6 128-bit Graphics Card,"₱29,920.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX9060XT-PRIME-OC-16GB-GDDR6-128BIT-1.jpg?v=1750042792&width=1,/products/asus-prime-radeon-rx-9060-xt-oc-edition-16gb-gddr6-128-bit-graphics-card?_pos=56&_sid=d65de6fb9&_ss=r
Graphics Cards,459,Asus,ASUS TUF Gaming GeForce RTX™ 5080 OC Edition 16GB GDDR7 256-bit Graphics Card,"₱104,950.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5080-TUF-OC-16GB-GDDR7-256BIT-1.jpg?v=1738307760&width=1,/products/asus-tuf-gaming-geforce-rtx-5080-oc-edition-16gb-gddr7-256-bit-graphics-card?_pos=57&_sid=d65de6fb9&_ss=r
Graphics Cards,460,Inno3D,INNO3D GeForce RTX™ 5060 Ti TWIN X2 OC 8GB GDDR7 128-bit Graphics Card - White,"₱28,000.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5060TI-TWIN-X2-OC-WHT-8GB-GDDR7-128B-3.jpg?v=1746241268&width=1,/products/inno3d-geforce-rtx-5060-ti-twin-x2-oc-8gb-gddr7-128-bit-graphics-card-white?_pos=58&_sid=d65de6fb9&_ss=r
Graphics Cards,461,MSI,MSI GeForce RTX™ 5050 SHADOW 2X OC 8GB GDDR6 128-bit Graphics Card,"₱16,750.00",//pcx.com.ph/cdn/shop/files/s1.jpg?v=1752737750&width=1,/products/msi-geforce-rtx-5050-shadow-2x-oc-8gb-gddr6-128-bit-graphics-card?_pos=59&_sid=d65de6fb9&_ss=r
Graphics Cards,462,Inno3D,INNO3D GeForce RTX™ 5060 Ti TWIN X2 OC 16GB GDDR7 128-bit Graphics Card,"₱31,200.00",//pcx.com.ph/cdn/shop/files/VC-INNO3D-RTX5060TI-TWIN-X2-OC-16GB-GDDR7-128BIT-1.jpg?v=1745896894&width=1,/products/inno3d-geforce-rtx-5060-ti-twin-x2-oc-16gb-gddr7-128-bit-graphics-card?_pos=60&_sid=d65de6fb9&_ss=r
Graphics Cards,463,MSI,MSI GeForce RTX™ 5050 VENTUS 2X OC 8GB GDDR6 128-bit Graphics Card,"₱17,600.00",//pcx.com.ph/cdn/shop/files/c1.jpg?v=1752736697&width=1,/products/msi-geforce-rtx-5050-ventus-2x-oc-8gb-gddr6-128-bit-graphics-card?_pos=61&_sid=d65de6fb9&_ss=r
Graphics Cards,464,MSI,MSI GeForce RTX™ 5070 Ti VENTUS 3X OC 16GB GDDR7 256-bit Graphics Card,"₱56,750.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5070TI-VENTUS-3X-OC-16GB-GDDR7-256BIT-1.jpg?v=1741319369&width=1,/products/msi-geforce-rtx-5070-ti-ventus-3x-oc-16gb-gddr7-256-bit-graphics-card?_pos=62&_sid=d65de6fb9&_ss=r
Graphics Cards,465,Gigabyte,GIGABYTE GeForce RTX™ 3050 WINDFORCE OC V2 6GB GDDR6 96-bit Graphics Card,"₱10,700.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX3050-WINDFORCE-OC-V2-6GB-GDDR6-96B-1.jpg?v=1752736452&width=1,/products/gigabyte-geforce-rtx-3050-windforce-oc-v2-6gb-gddr6-96-bit-graphics-card?_pos=63&_sid=d65de6fb9&_ss=r
Graphics Cards,466,Gigabyte,GIGABYTE AORUS GeForce RTX™ 5080 MASTER 16G GDDR7 256-bit Graphics Card,"₱107,800.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5080-AORUS-MASTER-16GB-GDDR7-256BIT-1.jpg?v=1740121044&width=1,/products/gigabyte-aorus-geforce-rtx-5080-master-16g-gddr7-256-bit-graphics-card?_pos=64&_sid=d65de6fb9&_ss=r
Graphics Cards,467,MSI,MSI GeForce RTX™ 5070 Ti GAMING TRIO OC 16GB GDDR7 256-bit Graphics Card,"₱59,500.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5070TI-GAMING-TRIO-OC-16GB-GDDR7-256BIT-1.jpg?v=1750905366&width=1,/products/msi-geforce-rtx-5070-ti-gaming-trio-oc-16gb-gddr7-256-bit-graphics-card?_pos=65&_sid=d65de6fb9&_ss=r
Graphics Cards,468,Asus,ASUS Dual Radeon™ RX 7600 EVO OC Edition 8GB GDDR6 128-bit Graphics Card,"₱17,850.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX7600-DUAL-EVO--OC-8GB-GDDR6-128BIT-1.jpg?v=1747966921&width=1,/products/asus-dual-radeon-rx-7600-evo-oc-edition-8gb-gddr6-128-bit-graphics-card?_pos=66&_sid=d65de6fb9&_ss=r
Graphics Cards,469,MSI,MSI GeForce RTX™ 5090 SUPRIM SOC 32GB GDDR7 512-bit Graphics Card,"₱167,650.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5090-SUPRIM-SOC-32GB-GDDR7-512BIT-1.jpg?v=1746149644&width=1,/products/msi-geforce-rtx-5090-suprim-soc-32gb-gddr7-512-bit-graphics-card?_pos=67&_sid=d65de6fb9&_ss=r
Graphics Cards,470,Asus,ASUS Dual GeForce RTX™ 5050 OC Edition 8GB GDDR6 128-bit Graphics Card,"₱18,600.00",//pcx.com.ph/cdn/shop/files/VC1.jpg?v=1753066970&width=1,/products/asus-dual-geforce-rtx-5050-oc-edition-8gb-gddr6-128-bit-graphics-card?_pos=68&_sid=d65de6fb9&_ss=r
Graphics Cards,471,Asus,ASUS Prime GeForce RTX™ 5080 16GB GDDR7 256-bit Graphics Card,"₱90,800.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RTX5080-PRIME-16GB-GDDR7-256BIT-1.jpg?v=1740105463&width=1,/products/asus-prime-geforce-rtx-5080-16gb-gddr7-256-bit-graphics-card?_pos=69&_sid=d65de6fb9&_ss=r
Graphics Cards,472,Gigabyte,GIGABYTE Radeon™ RX 9060 XT GAMING OC 16GB GDDR6 128-bit Graphics Card,"₱30,080.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RX9060XT-GAMING-OC-16GB-GDDR6-128BIT-1.jpg?v=1750040204&width=1,/products/gigabyte-radeon-rx-9060-xt-gaming-oc-16gb-gddr6-128-bit-graphics-card?_pos=70&_sid=d65de6fb9&_ss=r
Graphics Cards,473,Asus,ASUS Prime Radeon™ RX 9070 OC Edition 16GB GDDR6 256-bit Graphics Card,"₱45,580.00",//pcx.com.ph/cdn/shop/files/VC-ASUS-RX9070-PRIME-OC-16GB-GDDR6-256BIT-1.jpg?v=1741661926&width=1,/products/asus-prime-radeon-rx-9070-oc-edition-16gb-gddr6-256-bit-graphics-card?_pos=71&_sid=d65de6fb9&_ss=r
Graphics Cards,474,MSI,MSI GeForce RTX™ 5070 SHADOW 3X OC 12GB GDDR7 192-bit Graphics Card,"₱42,100.00",//pcx.com.ph/cdn/shop/files/VC-MSI--RTX5070-SHADOW-3X-OC-12GB-GDDR7-192BIT-1.jpg?v=1748831089&width=1,/products/msi-geforce-rtx-5070-shadow-3x-oc-12gb-gddr7-192-bit-graphics-card?_pos=72&_sid=d65de6fb9&_ss=r
Graphics Cards,475,MSI,MSI GeForce RTX™ 5060 GAMING TRIO OC 8GB GDDR7 128-bit Graphics Card,"₱26,300.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5060-GAMING-TRIO-OC-8GB-GDDR7-128BIT-1.jpg?v=1750904900&width=1,/products/msi-geforce-rtx-5060-gaming-trio-oc-8gb-gddr7-128-bit-graphics-card?_pos=73&_sid=d65de6fb9&_ss=r
Graphics Cards,476,MSI,MSI GeForce RTX™ 5060 Ti GAMING TRIO OC 8GB GDDR7 128-bit Graphics Card,"₱29,300.00",//pcx.com.ph/cdn/shop/files/VC-MSI-RTX5060TI-GAMING-TRIO-OC-8GB-GDDR7-128BIT-1.jpg?v=1745895743&width=1,/products/msi-geforce-rtx-5060-ti-gaming-trio-oc-8gb-gddr7-128-bit-graphics-card?_pos=74&_sid=d65de6fb9&_ss=r
Graphics Cards,477,Sapphire,SAPPHIRE AMD Radeon™ RX 9070 XT PURE GAMING OC 16GB GDDR6 256-bit Graphics Card,"₱48,800.00",//pcx.com.ph/cdn/shop/files/VC-SAPPHIRERX9070XTPUREGAMINGOC16GBGDDR61.jpg?v=1756695273&width=1,/products/sapphire-amd-radeon-rx-9070-xt-pure-gaming-oc-16gb-gddr6-256-bit-graphics-card?_pos=75&_sid=d65de6fb9&_ss=r
Graphics Cards,478,Gigabyte,GIGABYTE AORUS GeForce RTX™ 5080 MASTER ICE 16GB GDDR7 256-bit Graphics Card,"₱102,950.00",//pcx.com.ph/cdn/shop/files/VC-GIGABYTE-RTX5080-AORUS-MASTER-ICE-16GB-GDDR7-1.jpg?v=1745997437&width=1,/products/gigabyte-aorus-geforce-rtx-5080-master-ice-16gb-gddr7-256-bit-graphics-card?_pos=76&_sid=d65de6fb9&_ss=r
